epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,62.2816,0.33534,0.49088,1.17151,0.85975,0,0.79615,0.76318,0.80702,0.74941,0.79615,0.76318,0.80795,0.74294,0.44151,0.64729,0.931,0.89635,0,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361,0.00270108,0.000900361
50,63.5401,0.33089,0.47321,1.20879,0.85896,0,0.82178,0.75496,0.81037,0.75437,0.82178,0.75496,0.81125,0.7572,0.4236,0.63384,0.87522,0.89357,0,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181,0.00270054,0.000900181
51,64.6449,0.31251,0.43683,1.14268,0.8689,0,0.83254,0.75379,0.81775,0.76597,0.83254,0.75379,0.81856,0.76175,0.40686,0.58388,0.84804,0.88943,0,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001,0.0027,0.000900001
52,65.9082,0.29929,0.56408,1.02961,0.84724,0,0.88563,0.74532,0.85269,0.80135,0.88563,0.74532,0.85095,0.79455,0.40176,0.57541,0.81251,0.8906,0,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821,0.00269946,0.000899821
53,67.0215,0.30281,0.55094,1.11892,0.85889,0,0.87764,0.75155,0.85279,0.80786,0.87764,0.75155,0.85046,0.78998,0.38302,0.58256,0.78318,0.87814,0,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641,0.00269892,0.000899641
54,68.29,0.33121,0.44067,1.03915,0.85201,0,0.86143,0.83111,0.86995,0.82332,0.86143,0.83111,0.86691,0.81084,0.38565,0.5612,0.75217,0.87933,0,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461,0.00269838,0.000899461
55,69.4046,0.3038,0.49258,1.04684,0.85178,0,0.89539,0.8196,0.86609,0.82223,0.89539,0.8196,0.86313,0.81664,0.37209,0.54684,0.7292,0.87078,0,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281,0.00269784,0.000899281
56,70.6727,0.30481,0.40934,1.0532,0.84872,0,0.92259,0.82005,0.86713,0.82201,0.92259,0.82005,0.86776,0.80775,0.36668,0.52803,0.71863,0.87043,0,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101,0.0026973,0.000899101
57,71.7856,0.29041,0.34263,0.92481,0.83523,0,0.91957,0.83095,0.86919,0.82385,0.91957,0.83095,0.86989,0.81019,0.38084,0.52596,0.69422,0.88005,0,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921,0.00269676,0.000898921
58,73.1546,0.3022,0.53458,0.9469,0.84579,0,0.91705,0.82815,0.87297,0.82175,0.91705,0.82815,0.87381,0.81664,0.40694,0.54032,0.68649,0.8837,0,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741
59,74.254,0.28136,0.38728,0.8935,0.82541,0,0.92259,0.83715,0.87621,0.82551,0.92259,0.83715,0.87852,0.8172,0.39789,0.53212,0.67405,0.8825,0,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561
