epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,72.0111,0.40612,0.56437,4.10469,0.00297,1.18838,0.61392,0.42264,0.44934,0.41299,0.60656,0.42056,0.44508,0.40791,0.55394,0.70071,2.36782,0.00322,0,0.00270702,0.000902341,0.00270702,0.000902341,0.00270702,0.000902341,0.00270702,0.000902341
39,73.7779,0.37696,0.58133,4.13286,0.00277,1.07846,0.58214,0.46638,0.47283,0.43338,0.57258,0.45886,0.46892,0.42484,0.55284,0.67366,2.33753,0.00317,0,0.00270648,0.000902161,0.00270648,0.000902161,0.00270648,0.000902161,0.00270648,0.000902161
40,75.6654,0.40462,0.59788,4.36482,0.00307,1.02839,0.60851,0.44226,0.47418,0.44259,0.60273,0.43474,0.46703,0.43401,0.54131,0.6803,2.29496,0.00326,0,0.00270594,0.000901981,0.00270594,0.000901981,0.00270594,0.000901981,0.00270594,0.000901981
41,77.319,0.35953,0.61564,4.30793,0.00263,1.00021,0.61563,0.41321,0.48471,0.45131,0.6098,0.40569,0.47689,0.43185,0.53677,0.65921,2.27356,0.00318,0,0.0027054,0.000901801,0.0027054,0.000901801,0.0027054,0.000901801,0.0027054,0.000901801
42,79.2068,0.36162,0.56387,3.91948,0.00257,0.9809,0.71569,0.44108,0.51022,0.46837,0.71569,0.44108,0.51112,0.44822,0.54373,0.63061,2.19364,0.00313,0,0.00270486,0.000901621,0.00270486,0.000901621,0.00270486,0.000901621,0.00270486,0.000901621
43,80.8509,0.43543,0.77184,3.8948,0.00302,0.92043,0.74474,0.44065,0.5156,0.47528,0.74474,0.44065,0.51649,0.45114,0.54295,0.63592,2.15967,0.00313,0,0.00270432,0.000901441,0.00270432,0.000901441,0.00270432,0.000901441,0.00270432,0.000901441
44,82.855,0.37316,0.44887,3.86764,0.00252,0.95011,0.78386,0.43497,0.52075,0.48098,0.78386,0.43497,0.52156,0.46538,0.55354,0.67755,2.0777,0.00324,0,0.00270378,0.000901261,0.00270378,0.000901261,0.00270378,0.000901261,0.00270378,0.000901261
45,84.5125,0.37309,0.60273,3.82108,0.0026,0.90023,0.70884,0.4577,0.51992,0.4765,0.70884,0.4577,0.52076,0.4773,0.55118,0.73721,2.05652,0.00316,0,0.00270324,0.000901081,0.00270324,0.000901081,0.00270324,0.000901081,0.00270324,0.000901081
46,86.4058,0.36406,0.68174,3.49281,0.0026,1.03392,0.72449,0.4466,0.53172,0.48642,0.72449,0.4466,0.53218,0.48095,0.57244,0.68778,2.01378,0.00325,0,0.0027027,0.000900901,0.0027027,0.000900901,0.0027027,0.000900901,0.0027027,0.000900901
47,88.0483,0.3958,0.66899,4.12796,0.00264,0.81336,0.73546,0.40766,0.52292,0.47235,0.73546,0.40766,0.52314,0.46684,0.58558,0.71259,2.01479,0.00351,0,0.00270216,0.000900721,0.00270216,0.000900721,0.00270216,0.000900721,0.00270216,0.000900721
