epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,136.563,0.63599,1.01383,1.54441,0.00679,0.71759,0.74119,0.68218,0.80702,0.72448,0.65855,0.80379,0.82387,0.81097,0.63427,0.46406,0.87553,0.00789,0,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496
50,139.486,0.73248,1.0184,1.36434,0.0074,0.54807,0.80824,0.65623,0.79339,0.6825,0.75284,0.72624,0.82217,0.80078,0.80322,0.9288,1.02818,0.01126,0,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298
51,142.031,0.66914,0.81151,1.39384,0.00771,0.61683,0.74522,0.72407,0.79983,0.67215,0.76244,0.74325,0.82196,0.81215,0.88327,0.90016,0.84479,0.01333,0,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
52,144.833,0.63974,0.83515,1.32007,0.00642,0.57339,0.65222,0.6091,0.65166,0.56029,0.66585,0.62573,0.65404,0.64597,0.67999,0.54694,1.3541,0.00876,0,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902
53,147.386,0.62947,0.79461,1.30053,0.00697,0.56122,0.70397,0.74405,0.75457,0.68983,0.71162,0.7619,0.77458,0.76898,0.62863,0.44186,1.13768,0.00738,0,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704
54,150.199,0.63756,1.1559,1.33218,0.00674,0.55908,0.76995,0.80373,0.78959,0.7401,0.78386,0.81564,0.81142,0.77809,0.56906,0.75883,0.88083,0.00667,0,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506
55,152.88,0.67849,1.00217,1.22651,0.00719,0.43887,0.68383,0.79943,0.80165,0.73045,0.68383,0.79943,0.81355,0.7877,0.65678,0.93863,0.96299,0.00827,0,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308
56,155.67,0.66041,1.23922,1.27442,0.00752,0.46249,0.83482,0.67402,0.79216,0.69818,0.85211,0.68516,0.81168,0.78675,0.77372,0.98727,0.89294,0.01097,0,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911
57,158.214,0.6181,0.95862,1.14851,0.00666,0.46675,0.82828,0.78112,0.84825,0.7629,0.80368,0.75731,0.83189,0.81214,0.7122,0.94726,0.71782,0.00921,0,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
58,161.011,0.69329,1.0679,1.25393,0.00726,0.64107,0.76546,0.75016,0.81485,0.71055,0.75342,0.73826,0.80167,0.78206,0.75011,0.87449,0.88279,0.01049,0,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714
59,163.548,0.59372,0.78108,1.13646,0.00666,0.48617,0.73441,0.83157,0.86763,0.80831,0.73441,0.83157,0.86903,0.8598,0.58142,0.56979,0.74006,0.00703,0,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516
60,166.473,0.64382,0.85308,1.22585,0.00766,0.43047,0.72434,0.80716,0.86412,0.79391,0.70986,0.79698,0.84641,0.84042,0.61783,0.59263,0.80959,0.00842,0,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318
61,169.025,0.62317,0.84753,1.21966,0.0067,0.48192,0.87533,0.75022,0.82261,0.74118,0.84977,0.74438,0.81003,0.80034,0.69415,0.80424,0.73389,0.0091,0,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812
62,171.819,0.64479,0.9917,1.21162,0.0078,0.58325,0.68714,0.76938,0.7899,0.71492,0.67892,0.75821,0.78218,0.76726,0.60595,1.09358,0.95731,0.00747,0,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922
63,174.348,0.6712,0.84575,1.20573,0.00686,0.48077,0.74424,0.74469,0.76185,0.69207,0.72474,0.733,0.75927,0.75024,0.58244,0.9649,1.26214,0.00756,0,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724
64,177.147,0.66324,0.89389,1.12024,0.00735,0.44139,0.79972,0.68256,0.79385,0.74045,0.79972,0.68256,0.80131,0.79272,0.54721,0.70184,1.12132,0.0069,0,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526
