epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,126.626,0.39833,0.88041,0.70115,0.95124,0,0.74868,0.703,0.88855,0.86341,0.74868,0.703,0.88855,0.86646,0.27453,0.40724,1.13031,0.82957,0,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338
71,128.303,0.38678,0.78748,0.68325,0.92903,0,0.65138,0.88608,0.89258,0.87761,0.65138,0.88608,0.89258,0.88949,0.23242,0.47014,1.22215,0.81087,0,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614
72,130.246,0.43517,0.59898,0.73729,0.96141,0,0.68954,0.68551,0.76589,0.74903,0.68954,0.68551,0.76589,0.75469,0.25662,0.30747,1.38329,0.82114,0,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942
73,131.898,0.44166,0.56367,0.74481,0.94006,0,0.87905,0.57143,0.86475,0.84628,0.87905,0.57143,0.86475,0.85924,0.27124,0.2668,1.37408,0.82797,0,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744
74,133.731,0.4185,0.65484,0.73868,0.95802,0,0.6388,0.84036,0.92899,0.90643,0.6388,0.84036,0.92899,0.92235,0.24373,0.52574,0.9299,0.81983,0,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546
75,135.395,0.42387,0.65421,0.76079,0.95229,0,0.82893,0.69124,0.77169,0.75643,0.82893,0.69124,0.77169,0.76819,0.27188,0.72538,1.28007,0.82345,0,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348
76,137.223,0.4233,0.58758,0.75453,0.95709,0,0.73766,0.6981,0.73226,0.71498,0.73766,0.6981,0.73226,0.64808,0.37028,1.80645,1.68093,0.96563,0,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
77,138.891,0.412,0.63162,0.72732,0.92384,0,0.69638,0.71841,0.81821,0.7961,0.69638,0.71841,0.81821,0.81229,0.22828,0.37208,1.30788,0.83855,0,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952
78,140.725,0.39233,0.69961,0.72417,0.95372,0,0.87089,0.8786,0.96795,0.95852,0.87089,0.8786,0.96795,0.9632,0.20628,0.34658,0.64106,0.80396,0,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754
79,142.402,0.41725,0.7258,0.69825,0.94322,0,0.68993,0.80534,0.86705,0.84983,0.68993,0.80534,0.86705,0.83747,0.28937,0.63679,1.1061,0.88225,0,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556
80,144.215,0.4025,0.69202,0.68318,0.95111,0,0.90338,0.89438,0.97496,0.97496,0.90338,0.89438,0.97496,0.95305,0.18668,0.36433,0.5482,0.79835,0,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358
81,145.999,0.44556,0.65568,0.631,0.93838,0,0.85796,0.93372,0.97337,0.95843,0.85796,0.93372,0.97337,0.93844,0.23823,0.40468,0.61466,0.81391,0,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416
82,147.827,0.42482,0.61195,0.66799,0.94203,0,0.82699,0.92686,0.995,0.995,0.82699,0.92686,0.995,0.94089,0.21185,0.56829,0.54437,0.80705,0,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962
83,149.508,0.43781,0.56563,0.62693,0.93377,0,0.91411,0.8215,0.95786,0.94012,0.91411,0.8215,0.95786,0.94083,0.24604,0.29386,0.58614,0.82034,0,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764
84,151.358,0.40724,0.59371,0.70003,0.94714,0,0.86824,0.66233,0.85463,0.83769,0.86824,0.66233,0.85463,0.82311,0.22817,0.54609,0.97414,0.81712,0,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566
85,152.997,0.41428,0.60659,0.67778,0.95695,0,0.67694,0.65905,0.74879,0.73199,0.67694,0.65905,0.74879,0.74245,0.28567,0.51787,1.10003,0.86155,0,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368
86,154.826,0.39442,0.48423,0.76336,0.93657,0,0.64663,0.85362,0.87099,0.85911,0.64663,0.85362,0.87099,0.86862,0.23806,0.24362,0.81996,0.81922,0,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317
87,156.499,0.40184,0.76026,0.61729,0.92766,0,0.88388,0.80322,0.86771,0.84689,0.88388,0.80322,0.86771,0.86061,0.19591,0.3278,0.71351,0.80658,0,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972
88,158.306,0.35668,0.69053,0.73582,0.91987,0,0.88584,0.78214,0.94727,0.91422,0.88584,0.78214,0.94727,0.93875,0.20829,0.52827,0.66763,0.81369,0,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774
89,159.943,0.39335,0.64965,0.71677,0.95159,0,0.90449,0.91676,0.97643,0.9533,0.90449,0.91676,0.97643,0.97268,0.22216,0.57663,0.46477,0.81728,0,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576
90,161.77,0.3775,0.71865,0.70682,0.92023,0,0.65925,0.93769,0.87601,0.85566,0.65925,0.93769,0.87601,0.86237,0.21681,0.36333,0.56934,0.81825,0,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378
91,163.547,0.38253,0.70345,0.69445,0.94436,0,0.88465,0.87097,0.94384,0.90304,0.88465,0.87097,0.94384,0.92962,0.23577,0.23845,0.56951,0.81815,0,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218
92,165.367,0.38936,0.6768,0.6252,0.93003,0,0.81401,0.9403,0.96726,0.95418,0.80519,0.86999,0.92375,0.91726,0.23859,0.4688,0.5749,0.81922,0,0.0294595,0.00981982,0.0294595,0.00981982,0.0294595,0.00981982,0.0294595,0.00981982
93,167.017,0.4157,0.60494,0.67453,0.92452,0,0.92612,0.94182,0.97817,0.96253,0.92612,0.94182,0.97817,0.97817,0.23686,0.18697,0.40504,0.8181,0,0.0294535,0.00981784,0.0294535,0.00981784,0.0294535,0.00981784,0.0294535,0.00981784
