epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,95.7294,0.65053,1.10596,1.97334,0.00694,0.75864,0.67278,0.64002,0.71902,0.66881,0.67278,0.64002,0.72357,0.71126,0.62648,0.41727,1.23866,0.00744,0,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466
35,98.2678,0.66455,1.0363,1.87739,0.00677,0.67331,0.74133,0.60615,0.66044,0.57728,0.74133,0.60615,0.66236,0.65184,0.83927,0.4586,1.36143,0.0121,0,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268
36,101.056,0.727,0.80911,1.85612,0.00862,0.47892,0.71455,0.64523,0.68307,0.61836,0.71455,0.64523,0.68427,0.67308,0.66419,0.40014,1.36218,0.00857,0,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307
37,103.585,0.67848,0.88229,1.7479,0.00716,0.64421,0.53926,0.72756,0.66286,0.61614,0.53926,0.72756,0.66286,0.65003,0.59555,0.42278,1.43226,0.00735,0,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872
38,106.494,0.65362,0.79291,1.68244,0.00771,0.52308,0.62598,0.60641,0.55927,0.49784,0.62598,0.60641,0.56197,0.55768,0.78634,0.5253,1.47062,0.01156,0,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674
39,109.037,0.63953,0.9345,1.67127,0.0067,0.73467,0.68253,0.72956,0.75725,0.70401,0.68253,0.72956,0.75798,0.74805,0.60777,0.5998,1.18898,0.00731,0,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476
40,111.834,0.65262,0.8683,1.66662,0.00727,0.56063,0.80499,0.6934,0.74878,0.69399,0.80499,0.6934,0.74706,0.73597,0.6078,0.45743,1.07561,0.00763,0,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278
41,114.356,0.60865,0.99095,1.65472,0.00684,0.67294,0.64815,0.6878,0.67797,0.61575,0.64815,0.6878,0.67436,0.66215,0.65612,0.55432,1.23639,0.00876,0,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
42,117.151,0.62312,1.12829,1.66478,0.00598,0.60406,0.90817,0.59088,0.73836,0.65601,0.90817,0.59088,0.73863,0.69813,0.64867,0.90359,1.19812,0.00888,0,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882
43,119.804,0.61927,0.98634,1.43333,0.00665,0.54446,0.60357,0.61683,0.66771,0.5959,0.60357,0.61683,0.66771,0.62168,0.67773,0.82234,1.3146,0.00871,0,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684
44,122.588,0.6663,0.88249,1.54793,0.00712,0.62361,0.79075,0.65541,0.78493,0.68529,0.79075,0.65541,0.79088,0.77732,0.67479,0.60505,1.04176,0.0098,0,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486
45,125.116,0.716,1.03832,1.57091,0.00773,0.51777,0.90499,0.62261,0.77126,0.69258,0.90499,0.62261,0.77458,0.76504,0.67109,0.61045,1.0443,0.00899,0,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288
46,127.882,0.63082,0.91263,1.35096,0.00669,0.35306,0.5858,0.67306,0.6909,0.61394,0.5858,0.67306,0.6909,0.66523,0.65497,0.63441,1.21172,0.00841,0,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109
47,130.408,0.69636,0.937,1.48189,0.00758,0.54754,0.84156,0.70336,0.77584,0.69911,0.84156,0.70336,0.77622,0.76984,0.71303,0.51221,1.00368,0.00947,0,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892
48,133.336,0.64949,1.07794,1.34726,0.00676,0.48423,0.61101,0.54254,0.62415,0.56225,0.61101,0.54254,0.62708,0.61129,0.65075,0.68023,1.43164,0.00917,0,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694
49,135.861,0.65425,0.94525,1.52568,0.00698,0.82149,0.72477,0.60631,0.65981,0.5935,0.72477,0.60631,0.64789,0.6184,0.60711,0.69229,1.48389,0.00835,0,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496
50,138.644,0.72199,0.97317,1.42793,0.00786,0.46493,0.64756,0.70833,0.73904,0.67598,0.64756,0.70833,0.741,0.72756,0.54135,0.56936,1.04238,0.00698,0,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298
51,141.184,0.62987,0.96017,1.37202,0.0068,0.6404,0.81649,0.70022,0.7939,0.75358,0.81649,0.70022,0.79985,0.78227,0.50924,0.6224,0.84162,0.00642,0,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
52,143.985,0.69741,0.73474,1.29499,0.00746,0.47325,0.78344,0.76274,0.83899,0.77253,0.78344,0.76274,0.84488,0.84361,0.59006,0.47581,0.87377,0.00847,0,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902
53,146.637,0.67599,0.69181,1.29313,0.00725,0.49113,0.82447,0.58018,0.77349,0.70335,0.82447,0.58018,0.78071,0.76159,0.62219,0.42995,0.99735,0.00911,0,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704
54,149.413,0.61919,1.301,1.28502,0.00692,0.4338,0.80878,0.60212,0.77225,0.69564,0.80878,0.60212,0.78379,0.77039,0.63832,0.51391,1.07593,0.00789,0,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506
55,151.962,0.59208,0.91239,1.2037,0.00656,0.39066,0.75564,0.64332,0.76908,0.71502,0.75564,0.64332,0.77402,0.7616,0.62239,0.72612,0.98833,0.00769,0,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308
56,154.762,0.5869,1.04055,1.27039,0.00611,0.47585,0.6907,0.46606,0.58091,0.52038,0.6907,0.46606,0.58091,0.57153,0.59774,0.48931,1.49486,0.00783,0,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911
57,157.285,0.66522,0.95584,1.26136,0.00687,0.46878,0.75552,0.72497,0.76563,0.69718,0.75552,0.72497,0.76563,0.75344,0.51857,0.53346,0.99162,0.00593,0,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
58,160.197,0.67481,1.19089,1.18467,0.00659,0.49885,0.83224,0.5951,0.76228,0.70364,0.83224,0.5951,0.75979,0.75697,0.5732,0.50382,0.87942,0.00734,0,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714
59,162.745,0.59669,0.80098,1.13734,0.0064,0.39828,0.66307,0.68739,0.76767,0.7219,0.64046,0.66996,0.73972,0.73019,0.51965,1.05777,0.91906,0.00596,0,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516
60,165.548,0.61151,0.78289,1.21539,0.00694,0.49191,0.73304,0.74929,0.78774,0.69957,0.73304,0.74929,0.78774,0.7815,0.67629,0.57459,1.02939,0.0084,0,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318
61,168.072,0.60548,0.85875,1.12104,0.00619,0.48379,0.66256,0.70842,0.7184,0.66527,0.66256,0.70842,0.7184,0.69894,0.55326,0.61334,1.34271,0.00664,0,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812
62,170.85,0.63746,0.96115,1.13995,0.00708,0.47551,0.62603,0.73656,0.77988,0.69956,0.62603,0.73656,0.78055,0.76185,0.63827,0.60638,0.88208,0.00811,0,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922
63,173.541,0.69531,0.97932,1.24799,0.00714,0.48025,0.66948,0.73868,0.75765,0.70951,0.66948,0.73868,0.75979,0.75398,0.56548,0.64467,0.85752,0.00684,0,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724
64,176.332,0.61315,0.85552,1.19377,0.00687,0.46782,0.86215,0.74504,0.838,0.79436,0.86215,0.74504,0.84083,0.82464,0.55628,0.52149,0.70773,0.00689,0,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526
65,178.854,0.61999,0.85468,1.14624,0.00684,0.39012,0.86239,0.72854,0.80765,0.70721,0.86239,0.72854,0.81004,0.7905,0.6767,0.51701,0.80064,0.00903,0,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328
66,181.632,0.59741,0.78201,1.07875,0.0063,0.4979,0.63751,0.60907,0.64725,0.58765,0.63751,0.60907,0.65189,0.64333,0.6327,0.52443,1.406,0.00828,0,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713
67,184.161,0.60902,0.80398,1.23941,0.00619,0.67478,0.89369,0.72187,0.79803,0.75553,0.89369,0.72187,0.79636,0.78435,0.47348,0.42468,0.90295,0.00672,0,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932
68,187.057,0.54986,1.19825,1.07118,0.00574,0.43647,0.72115,0.62676,0.68829,0.64823,0.72115,0.62676,0.68704,0.67882,0.52583,0.54494,1.07042,0.00643,0,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734
69,189.577,0.62009,0.81881,1.07278,0.0067,0.38531,0.67586,0.6619,0.70134,0.63104,0.67586,0.6619,0.70034,0.68681,0.66912,0.68563,1.23278,0.00922,0,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536
